,Hold .,Hold t,Hold i,Hold e,Hold Shift,Hold 5,Hold Shift,Hold Caps,Hold r,Hold o,Hold a,Hold n,Hold l,Hold Enter,DD ..t,DD t.i,DD i.e,DD e.Shift,DD Shift.5,DD 5.Shift,DD Shift.Caps,DD Caps.r,DD r.o,DD o.a,DD a.n,DD n.l,DD l.Enter,UD ..t,UD t.i,UD i.e,UD e.Shift,UD Shift.5,UD 5.Shift,UD Shift.Caps,UD Caps.r,UD r.o,UD o.a,UD a.n,UD n.l,UD l.Enter,Pressure .,Pressure t,Pressure i,Pressure e,Pressure Shift,Pressure 5,Pressure Shift,Pressure Caps,Pressure r,Pressure o,Pressure a,Pressure n,Pressure l,Pressure Enter,Size .,Size t,Size i,Size e,Size Shift,Size 5,Size Shift,Size Caps,Size r,Size o,Size a,Size n,Size l,Size Enter,AvH,AvP,AvA
2194,96.0,84.0,110.0,63.0,70.0,73.0,106.0,59.0,94.0,81.0,73.0,64.0,83.0,98.0,294.0,310.0,173.0,288.0,440.0,1063.0,1401.0,406.0,606.0,213.0,221.0,238.0,885.0,198.0,226.0,63.0,225.0,370.0,990.0,1295.0,347.0,512.0,132.0,148.0,174.0,802.0,0.096000000834465,0.182400003075599,0.724800050258636,0.508800029754638,0.283200025558471,0.0624000020325183,0.480000019073486,0.0816000029444694,0.0624000020325183,0.451200008392334,0.302400022745132,0.220800012350082,0.148800000548362,0.580800056457519,0.290322571992874,0.419354826211929,0.483870953321456,0.354838699102401,0.290322571992874,0.193548381328582,0.451612889766693,0.25806450843811,0.193548381328582,0.419354826211929,0.290322571992874,0.193548381328582,0.290322571992874,0.419354826211929,82.42857142857143,0.2989714454327307,0.3248847829444063
1003,89.0,85.0,98.0,98.0,133.0,75.0,124.0,98.0,105.0,92.0,121.0,92.0,111.0,91.0,1223.0,580.0,316.0,2279.0,574.0,741.0,885.0,678.0,1610.0,779.0,739.0,647.0,5503.0,1134.0,495.0,218.0,2181.0,441.0,666.0,761.0,580.0,1505.0,687.0,618.0,555.0,5392.0,0.134400010108947,0.172800004482269,0.667200028896331,0.59520000219345,0.177600011229515,0.830400049686431,0.235200017690658,0.187200009822845,0.652800023555755,0.177600011229515,0.168000012636184,0.148800000548362,0.451200008392334,0.148800000548362,0.322580635547637,0.322580635547637,0.419354826211929,0.38709676265716497,0.38709676265716497,0.38709676265716497,0.419354826211929,0.290322571992874,0.290322571992874,0.419354826211929,0.38709676265716497,0.322580635547637,0.225806444883346,0.322580635547637,100.85714285714286,0.3390857279300684,0.3502304043088635
2091,129.0,115.0,118.0,90.0,94.0,105.0,121.0,94.0,98.0,120.0,114.0,117.0,126.0,109.0,2065.0,456.0,462.0,1518.0,729.0,943.0,542.0,748.0,539.0,613.0,881.0,354.0,868.0,1936.0,341.0,344.0,1428.0,635.0,838.0,421.0,654.0,441.0,493.0,767.0,237.0,742.0,0.0480000004172325,0.153600007295608,0.0864000022411346,0.216000005602836,0.177600011229515,0.0480000004172325,0.182400003075599,0.196800008416175,0.105600006878376,0.177600011229515,0.201600015163421,0.196800008416175,0.0480000004172325,0.0576000027358531,0.161290317773818,0.129032254219055,0.322580635547637,0.193548381328582,0.193548381328582,0.193548381328582,0.290322571992874,0.193548381328582,0.129032254219055,0.193548381328582,0.25806450843811,0.225806444883346,0.225806444883346,0.225806444883346,110.71428571428571,0.1354285773954218,0.20967741310596408
736,117.0,82.0,101.0,159.0,98.0,154.0,131.0,144.0,105.0,143.0,162.0,148.0,136.0,104.0,538.0,629.0,358.0,989.0,617.0,412.0,790.0,462.0,1100.0,386.0,301.0,508.0,706.0,421.0,547.0,257.0,830.0,519.0,258.0,659.0,318.0,995.0,243.0,139.0,360.0,570.0,0.0768000036478042,0.268800020217895,0.096000000834465,0.072000004351139,0.0912000015377998,0.0672000050544738,0.513600051403045,0.072000004351139,0.0816000029444694,0.340800017118454,0.201600015163421,0.052800003439188,0.0672000050544738,0.0864000022411346,0.25806450843811,0.225806444883346,0.25806450843811,0.225806444883346,0.25806450843811,0.129032254219055,0.322580635547637,0.193548381328582,0.290322571992874,0.38709676265716497,0.161290317773818,0.225806444883346,0.225806444883346,0.25806450843811,127.42857142857143,0.14914286695420725,0.24423962405749683
748,129.0,91.0,110.0,91.0,125.0,103.0,115.0,123.0,91.0,143.0,134.0,119.0,127.0,80.0,487.0,547.0,456.0,905.0,605.0,518.0,700.0,490.0,1361.0,290.0,320.0,430.0,1039.0,358.0,456.0,346.0,814.0,480.0,415.0,585.0,367.0,1270.0,147.0,186.0,311.0,912.0,0.052800003439188,0.0768000036478042,0.153600007295608,0.0768000036478042,0.27360001206398,0.052800003439188,0.096000000834465,0.369600027799606,0.240000009536743,0.360000014305114,0.244800016283988,0.0624000020325183,0.0816000029444694,0.10080000758171,0.161290317773818,0.290322571992874,0.419354826211929,0.25806450843811,0.25806450843811,0.193548381328582,0.290322571992874,0.25806450843811,0.25806450843811,0.290322571992874,0.25806450843811,0.193548381328582,0.290322571992874,0.290322571992874,112.92857142857143,0.16011429391801332,0.2649769506284165
1422,88.0,88.0,67.0,64.0,87.0,78.0,80.0,70.0,75.0,96.0,83.0,74.0,83.0,52.0,667.0,410.0,502.0,673.0,734.0,639.0,532.0,490.0,569.0,483.0,808.0,250.0,574.0,579.0,322.0,435.0,609.0,647.0,561.0,452.0,420.0,494.0,387.0,725.0,176.0,491.0,0.110400006175041,0.312000006437301,0.124800004065036,0.0816000029444694,0.139200001955032,0.115200005471706,0.336000025272369,0.0768000036478042,0.115200005471706,0.10080000758171,0.360000014305114,0.10080000758171,0.110400006175041,0.0912000015377998,0.322580635547637,0.322580635547637,0.25806450843811,0.225806444883346,0.290322571992874,0.25806450843811,0.354838699102401,0.225806444883346,0.25806450843811,0.290322571992874,0.322580635547637,0.25806450843811,0.25806450843811,0.193548381328582,77.5,0.15531429275870282,0.2741935402154917
218,114.0,91.0,90.0,108.0,146.0,82.0,115.0,107.0,102.0,137.0,82.0,86.0,88.0,90.0,223.0,209.0,131.0,357.0,916.0,285.0,405.0,581.0,576.0,179.0,196.0,198.0,346.0,109.0,118.0,41.0,249.0,770.0,203.0,290.0,474.0,474.0,42.0,114.0,112.0,258.0,0.475200027227401,0.216000005602836,0.576000034809112,0.336000025272369,0.561600029468536,0.129600003361701,0.240000009536743,0.115200005471706,0.388800024986267,0.158400014042854,0.59520000219345,0.158400014042854,0.139200001955032,0.211200013756752,0.290322571992874,0.38709676265716497,0.290322571992874,0.38709676265716497,0.322580635547637,0.25806450843811,0.419354826211929,0.161290317773818,0.225806444883346,0.322580635547637,0.354838699102401,0.290322571992874,0.38709676265716497,0.322580635547637,102.71428571428571,0.30720001512340095,0.3156681933573308
1361,92.0,89.0,85.0,85.0,104.0,79.0,125.0,112.0,85.0,87.0,115.0,65.0,73.0,52.0,366.0,288.0,496.0,1597.0,526.0,243.0,531.0,537.0,529.0,170.0,167.0,203.0,466.0,274.0,199.0,411.0,1512.0,422.0,164.0,406.0,425.0,444.0,83.0,52.0,138.0,393.0,0.124800004065036,0.470400035381317,0.158400014042854,0.244800016283988,0.144000008702278,0.10080000758171,0.177600011229515,0.312000006437301,0.556800007820129,0.446400016546249,0.504000008106231,0.523200035095214,0.163200005888938,0.139200001955032,0.322580635547637,0.290322571992874,0.354838699102401,0.225806444883346,0.290322571992874,0.25806450843811,0.322580635547637,0.25806450843811,0.25806450843811,0.419354826211929,0.483870953321456,0.290322571992874,0.290322571992874,0.322580635547637,89.14285714285714,0.2904000127954137,0.31336404596056205
110,95.0,84.0,73.0,73.0,60.0,82.0,113.0,77.0,73.0,96.0,82.0,82.0,65.0,73.0,2876.0,466.0,467.0,1109.0,576.0,605.0,780.0,606.0,985.0,524.0,675.0,349.0,596.0,2781.0,382.0,394.0,1036.0,516.0,523.0,667.0,529.0,912.0,428.0,593.0,267.0,531.0,0.259200006723403,0.0672000050544738,0.0768000036478042,0.19200000166893,0.0816000029444694,0.0672000050544738,0.072000004351139,0.216000005602836,0.072000004351139,0.0864000022411346,0.0816000029444694,0.072000004351139,0.072000004351139,0.0480000004172325,0.225806444883346,0.193548381328582,0.225806444883346,0.25806450843811,0.290322571992874,0.161290317773818,0.25806450843811,0.161290317773818,0.193548381328582,0.225806444883346,0.322580635547637,0.193548381328582,0.225806444883346,0.129032254219055,80.57142857142857,0.10457143240741307,0.21889400269303946
1292,75.0,71.0,61.0,20.0,71.0,65.0,68.0,52.0,57.0,72.0,76.0,85.0,70.0,52.0,428.0,430.0,464.0,310.0,435.0,343.0,359.0,346.0,511.0,464.0,536.0,282.0,520.0,353.0,359.0,403.0,290.0,364.0,278.0,291.0,294.0,454.0,392.0,460.0,197.0,450.0,0.105600006878376,0.10080000758171,0.115200005471706,0.129600003361701,0.0144000006839632,0.10080000758171,0.0912000015377998,0.096000000834465,0.105600006878376,0.120000004768371,0.144000008702278,0.110400006175041,0.10080000758171,0.10080000758171,0.25806450843811,0.25806450843811,0.354838699102401,0.322580635547637,0.161290317773818,0.225806444883346,0.225806444883346,0.225806444883346,0.290322571992874,0.25806450843811,0.322580635547637,0.354838699102401,0.225806444883346,0.322580635547637,63.92857142857143,0.10251429111563692,0.2718893928187228
1836,98.0,100.0,75.0,73.0,80.0,83.0,104.0,87.0,91.0,81.0,93.0,105.0,90.0,86.0,398.0,350.0,470.0,341.0,590.0,378.0,900.0,363.0,412.0,576.0,970.0,241.0,747.0,300.0,250.0,395.0,268.0,510.0,295.0,796.0,276.0,321.0,495.0,877.0,136.0,657.0,0.072000004351139,0.0864000022411346,0.105600006878376,0.0864000022411346,0.096000000834465,0.283200025558471,0.206400007009506,0.0912000015377998,0.0912000015377998,0.110400006175041,0.0768000036478042,0.27360001206398,0.0864000022411346,0.0912000015377998,0.225806444883346,0.354838699102401,0.25806450843811,0.25806450843811,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.290322571992874,0.38709676265716497,0.225806444883346,0.290322571992874,0.290322571992874,0.322580635547637,89.0,0.12548571984682755,0.2857142771993361
1059,107.0,83.0,48.0,91.0,70.0,73.0,71.0,87.0,85.0,57.0,64.0,57.0,71.0,51.0,366.0,339.0,529.0,312.0,494.0,338.0,415.0,439.0,398.0,487.0,549.0,253.0,405.0,259.0,256.0,481.0,221.0,424.0,265.0,344.0,352.0,313.0,430.0,485.0,196.0,334.0,0.0672000050544738,0.124800004065036,0.172800004482269,0.129600003361701,0.163200005888938,0.148800000548362,0.220800012350082,0.163200005888938,0.499200016260147,0.148800000548362,0.110400006175041,0.182400003075599,0.096000000834465,0.158400014042854,0.161290317773818,0.25806450843811,0.322580635547637,0.290322571992874,0.290322571992874,0.25806450843811,0.354838699102401,0.290322571992874,0.354838699102401,0.25806450843811,0.225806444883346,0.322580635547637,0.25806450843811,0.322580635547637,72.5,0.1704000058983048,0.283410129802567
1432,105.0,103.0,90.0,78.0,77.0,99.0,62.0,71.0,73.0,89.0,83.0,74.0,98.0,70.0,663.0,419.0,622.0,724.0,664.0,554.0,499.0,492.0,526.0,507.0,543.0,272.0,443.0,558.0,316.0,532.0,646.0,587.0,455.0,437.0,421.0,453.0,418.0,460.0,198.0,345.0,0.096000000834465,0.105600006878376,0.619200050830841,0.019200000911951,0.336000025272369,0.0912000015377998,0.345600008964538,0.105600006878376,0.115200005471706,0.177600011229515,0.072000004351139,0.278400003910064,0.096000000834465,0.350400030612945,0.225806444883346,0.322580635547637,0.677419304847717,0.193548381328582,0.709677398204803,0.225806444883346,0.290322571992874,0.25806450843811,0.25806450843811,0.322580635547637,0.193548381328582,0.290322571992874,0.25806450843811,0.25806450843811,83.71428571428571,0.2005714398941821,0.3202764860221313
666,99.0,99.0,109.0,97.0,69.0,77.0,89.0,79.0,101.0,95.0,100.0,87.0,95.0,81.0,2200.0,2008.0,1040.0,830.0,2542.0,580.0,568.0,1095.0,1107.0,479.0,1132.0,298.0,554.0,2101.0,1909.0,931.0,733.0,2473.0,503.0,479.0,1016.0,1006.0,384.0,1032.0,211.0,459.0,0.62880003452301,0.494400024414062,0.624000012874603,0.609600007534027,0.561600029468536,0.129600003361701,0.124800004065036,0.129600003361701,0.158400014042854,0.609600007534027,0.43680003285408,0.144000008702278,0.158400014042854,0.153600007295608,0.548387050628662,0.25806450843811,0.51612901687622,0.419354826211929,0.354838699102401,0.290322571992874,0.225806444883346,0.290322571992874,0.38709676265716497,0.354838699102401,0.38709676265716497,0.290322571992874,0.290322571992874,0.322580635547637,91.21428571428571,0.354514300291027,0.3525345495768952
1973,108.0,94.0,87.0,92.0,113.0,63.0,97.0,83.0,67.0,74.0,97.0,67.0,56.0,83.0,233.0,168.0,104.0,305.0,394.0,71.0,304.0,119.0,414.0,127.0,113.0,208.0,357.0,125.0,74.0,17.0,213.0,281.0,8.0,207.0,36.0,347.0,53.0,16.0,141.0,301.0,0.105600006878376,0.523200035095214,0.168000012636184,0.422400027513504,0.37440001964569,0.177600011229515,0.35520002245903,0.648000001907348,0.172800004482269,0.460800021886825,0.206400007009506,0.187200009822845,0.307200014591217,0.235200017690658,0.290322571992874,0.290322571992874,0.38709676265716497,0.25806450843811,0.38709676265716497,0.354838699102401,0.51612901687622,0.290322571992874,0.38709676265716497,0.419354826211929,0.38709676265716497,0.38709676265716497,0.419354826211929,0.451612889766693,84.35714285714286,0.3102857294891557,0.3732718782765521
1127,48.0,81.0,107.0,115.0,87.0,98.0,115.0,88.0,81.0,92.0,71.0,85.0,45.0,71.0,503.0,281.0,449.0,753.0,517.0,414.0,563.0,606.0,593.0,716.0,528.0,326.0,2497.0,455.0,200.0,342.0,638.0,430.0,316.0,448.0,518.0,512.0,624.0,457.0,241.0,2452.0,0.0384000018239021,0.052800003439188,0.0672000050544738,0.0432000011205673,0.216000005602836,0.220800012350082,0.177600011229515,0.220800012350082,0.0624000020325183,0.0576000027358531,0.0816000029444694,0.0624000020325183,0.0576000027358531,0.072000004351139,0.161290317773818,0.193548381328582,0.193548381328582,0.161290317773818,0.225806444883346,0.193548381328582,0.193548381328582,0.25806450843811,0.193548381328582,0.129032254219055,0.38709676265716497,0.193548381328582,0.225806444883346,0.225806444883346,84.57142857142857,0.102171433557357,0.20967741310596397
265,73.0,83.0,83.0,81.0,80.0,55.0,76.0,96.0,70.0,85.0,71.0,88.0,90.0,79.0,553.0,958.0,680.0,837.0,787.0,463.0,457.0,644.0,1266.0,463.0,654.0,457.0,680.0,480.0,875.0,597.0,756.0,707.0,408.0,381.0,548.0,1196.0,378.0,583.0,369.0,590.0,0.187200009822845,0.0768000036478042,0.115200005471706,0.10080000758171,0.0912000015377998,0.0768000036478042,0.115200005471706,0.0912000015377998,0.0912000015377998,0.0912000015377998,0.0768000036478042,0.0912000015377998,0.105600006878376,0.0816000029444694,0.225806444883346,0.25806450843811,0.354838699102401,0.290322571992874,0.25806450843811,0.225806444883346,0.290322571992874,0.322580635547637,0.25806450843811,0.290322571992874,0.25806450843811,0.25806450843811,0.451612889766693,0.225806444883346,79.28571428571429,0.0994285754859446,0.2834101298025672
302,63.0,73.0,75.0,83.0,61.0,82.0,79.0,79.0,73.0,63.0,71.0,72.0,100.0,78.0,1098.0,556.0,450.0,376.0,675.0,419.0,1211.0,1016.0,667.0,502.0,759.0,502.0,716.0,1035.0,483.0,375.0,293.0,614.0,337.0,1132.0,937.0,594.0,439.0,688.0,430.0,616.0,0.0480000004172325,0.0768000036478042,0.10080000758171,0.0816000029444694,0.0816000029444694,0.072000004351139,0.0768000036478042,0.0768000036478042,0.0768000036478042,0.0864000022411346,0.072000004351139,0.0864000022411346,0.0912000015377998,0.249600008130073,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.225806444883346,0.193548381328582,0.161290317773818,0.25806450843811,0.322580635547637,0.25806450843811,0.25806450843811,0.193548381328582,0.25806450843811,0.322580635547637,75.14285714285714,0.09120000366653702,0.24654377145426554
1993,100.0,94.0,95.0,87.0,87.0,73.0,80.0,95.0,114.0,108.0,74.0,99.0,91.0,98.0,370.0,200.0,111.0,1073.0,453.0,137.0,414.0,452.0,196.0,182.0,136.0,184.0,437.0,270.0,106.0,16.0,986.0,366.0,64.0,334.0,357.0,82.0,74.0,62.0,85.0,346.0,0.249600008130073,0.681600034236908,0.59520000219345,0.144000008702278,0.489600032567977,0.096000000834465,0.259200006723403,0.144000008702278,0.321600019931793,0.87360006570816,0.297600001096725,0.110400006175041,0.379200011491775,0.124800004065036,0.290322571992874,0.419354826211929,0.612903237342834,0.38709676265716497,0.354838699102401,0.25806450843811,0.548387050628662,0.225806444883346,0.225806444883346,0.51612901687622,0.225806444883346,0.193548381328582,0.322580635547637,0.290322571992874,92.5,0.3404571578970973,0.3479262569120947
1956,74.0,99.0,68.0,92.0,87.0,67.0,88.0,121.0,83.0,95.0,86.0,75.0,55.0,70.0,363.0,249.0,78.0,449.0,466.0,75.0,345.0,229.0,427.0,193.0,147.0,235.0,453.0,289.0,150.0,10.0,357.0,379.0,8.0,257.0,108.0,344.0,98.0,61.0,160.0,398.0,0.158400014042854,0.129600003361701,0.667200028896331,0.441600024700164,0.571200013160705,0.619200050830841,0.254400014877319,0.220800012350082,0.172800004482269,0.369600027799606,0.427200019359588,0.148800000548362,0.652800023555755,0.144000008702278,0.354838699102401,0.290322571992874,0.51612901687622,0.354838699102401,0.38709676265716497,0.322580635547637,0.38709676265716497,0.290322571992874,0.290322571992874,0.419354826211929,0.451612889766693,0.322580635547637,0.548387050628662,0.290322571992874,82.85714285714286,0.35554287476198965,0.37327187614781476
2492,71.0,85.0,76.0,103.0,99.0,66.0,108.0,83.0,93.0,117.0,100.0,98.0,92.0,73.0,439.0,256.0,337.0,416.0,526.0,224.0,425.0,596.0,313.0,264.0,248.0,241.0,417.0,368.0,171.0,261.0,313.0,427.0,158.0,317.0,513.0,220.0,147.0,148.0,143.0,325.0,0.148800000548362,0.187200009822845,0.302400022745132,0.302400022745132,0.648000001907348,0.172800004482269,0.259200006723403,0.182400003075599,0.158400014042854,0.211200013756752,0.177600011229515,0.657600045204162,0.182400003075599,0.302400022745132,0.322580635547637,0.354838699102401,0.612903237342834,0.451612889766693,0.51612901687622,0.354838699102401,0.419354826211929,0.354838699102401,0.354838699102401,0.354838699102401,0.38709676265716497,0.38709676265716497,0.354838699102401,0.451612889766693,90.28571428571429,0.27805715586457885,0.40552994396005293
204,89.0,91.0,90.0,108.0,99.0,81.0,106.0,96.0,92.0,99.0,82.0,92.0,86.0,81.0,586.0,315.0,327.0,320.0,720.0,280.0,474.0,429.0,443.0,392.0,446.0,227.0,543.0,497.0,224.0,237.0,212.0,621.0,199.0,368.0,333.0,351.0,293.0,364.0,135.0,457.0,0.0672000050544738,0.0864000022411346,0.0672000050544738,0.211200013756752,0.0912000015377998,0.0816000029444694,0.096000000834465,0.072000004351139,0.0768000036478042,0.0864000022411346,0.177600011229515,0.0864000022411346,0.244800016283988,0.321600019931793,0.193548381328582,0.322580635547637,0.193548381328582,0.225806444883346,0.290322571992874,0.290322571992874,0.290322571992874,0.193548381328582,0.161290317773818,0.25806450843811,0.225806444883346,0.25806450843811,0.290322571992874,0.354838699102401,92.28571428571429,0.12617143509643408,0.2534562136445721
1737,108.0,80.0,78.0,80.0,118.0,72.0,126.0,129.0,58.0,91.0,77.0,64.0,72.0,81.0,467.0,300.0,280.0,480.0,503.0,225.0,345.0,323.0,405.0,187.0,217.0,213.0,683.0,359.0,220.0,202.0,400.0,385.0,153.0,219.0,194.0,347.0,96.0,140.0,149.0,611.0,0.220800012350082,0.182400003075599,0.134400010108947,0.124800004065036,0.240000009536743,0.148800000548362,0.288000017404556,0.139200001955032,0.729600012302398,0.120000004768371,0.110400006175041,0.158400014042854,0.187200009822845,0.585600018501281,0.419354826211929,0.38709676265716497,0.25806450843811,0.225806444883346,0.483870953321456,0.322580635547637,0.25806450843811,0.25806450843811,0.354838699102401,0.290322571992874,0.225806444883346,0.354838699102401,0.354838699102401,0.419354826211929,88.14285714285714,0.24068572318979625,0.32949307773794395
1935,93.0,75.0,101.0,85.0,117.0,66.0,99.0,112.0,94.0,103.0,102.0,84.0,77.0,100.0,235.0,173.0,360.0,422.0,452.0,101.0,402.0,242.0,453.0,375.0,132.0,286.0,699.0,142.0,98.0,259.0,337.0,335.0,35.0,303.0,130.0,359.0,272.0,30.0,202.0,622.0,0.110400006175041,0.153600007295608,0.417600005865097,0.638400018215179,0.196800008416175,0.686400055885314,0.153600007295608,0.19200000166893,0.187200009822845,0.566400051116943,0.115200005471706,0.446400016546249,0.19200000166893,0.163200005888938,0.290322571992874,0.354838699102401,0.419354826211929,0.354838699102401,0.419354826211929,0.354838699102401,0.290322571992874,0.290322571992874,0.38709676265716497,0.451612889766693,0.322580635547637,0.290322571992874,0.290322571992874,0.354838699102401,93.42857142857143,0.30137144295232593,0.34792625691209483
2171,115.0,93.0,100.0,88.0,68.0,69.0,88.0,108.0,98.0,133.0,116.0,99.0,91.0,99.0,623.0,229.0,207.0,897.0,542.0,378.0,462.0,738.0,313.0,264.0,339.0,257.0,620.0,508.0,136.0,107.0,809.0,474.0,309.0,374.0,630.0,215.0,131.0,223.0,158.0,529.0,0.244800016283988,0.144000008702278,0.27360001206398,0.225600004196167,0.220800012350082,0.139200001955032,0.148800000548362,0.120000004768371,0.10080000758171,0.825600028038024,0.835200011730194,0.432000011205673,0.321600019931793,0.888000071048736,0.419354826211929,0.354838699102401,0.483870953321456,0.38709676265716497,0.38709676265716497,0.354838699102401,0.354838699102401,0.290322571992874,0.290322571992874,0.548387050628662,0.580645143985748,0.25806450843811,0.290322571992874,0.51612901687622,97.5,0.3514285864574564,0.3940092027187343
